 Observation period,Clear sky GHI
2015-04-08,810.6844
2015-04-09,810.0254
2015-04-10,806.6738
2015-04-11,806.3362
2015-04-12,767.1178
2015-04-13,715.2765
2015-04-14,627.8411
2015-04-15,624.0896
2015-04-16,629.1271
2015-04-17,668.6921
2015-04-18,714.7961
2015-04-19,775.2569
2015-04-20,740.2526
2015-04-21,773.5109
2015-04-22,797.1616
2015-04-23,802.732
2015-04-24,782.632
2015-04-25,761.0483
2015-04-26,792.8604
2015-04-27,765.9811
2015-04-28,755.1945
2015-04-29,838.0825
2015-04-30,837.1978
2015-05-01,831.675
2015-05-02,839.7964
2015-05-03,795.1249
2015-05-04,794.7542
2015-05-05,812.9871
2015-05-06,842.6899
2015-05-07,794.6461
2015-05-08,831.9961
2015-05-09,823.0146
2015-05-10,825.7706
2015-05-11,817.6198
2015-05-12,813.17
2015-05-13,843.3126
2015-05-14,807.2503
2015-05-15,844.9235
2015-05-16,840.6392
2015-05-17,815.4817
2015-05-18,781.057
2015-05-19,778.1514
2015-05-20,780.6763
2015-05-21,777.1263
2015-05-22,794.7313
2015-05-23,820.0124
2015-05-24,840.062
2015-05-25,815.9464
2015-05-26,824.4002
2015-05-27,800.3416
2015-05-28,819.2001
2015-05-29,786.3586
2015-05-30,791.0184
2015-05-31,815.0687
2015-06-01,818.9177
2015-06-02,796.306
2015-06-03,774.8895
2015-06-04,784.5906
2015-06-05,814.598
2015-06-06,819.8423
2015-06-07,822.7708
2015-06-08,813.4343
2015-06-09,821.7473
2015-06-10,813.8893
2015-06-11,783.5748
2015-06-12,757.6661
2015-06-13,748.0683
2015-06-14,737.0698
2015-06-15,768.819
2015-06-16,787.4066
2015-06-17,752.9698
2015-06-18,765.4839
2015-06-19,786.0062
2015-06-20,790.6884
2015-06-21,803.0075
2015-06-22,821.1714
2015-06-23,816.6136
2015-06-24,801.5058
2015-06-25,787.8959
2015-06-26,807.2768
2015-06-27,814.7908
2015-06-28,820.2172
2015-06-29,810.7256
2015-06-30,823.9609
2015-07-01,824.2811
2015-07-02,813.5106
2015-07-03,815.2094
2015-07-04,736.8884
2015-07-05,763.7238
2015-07-06,787.3655
2015-07-07,778.6299
2015-07-08,790.3344
2015-07-09,794.3086
2015-07-10,800.8497
2015-07-11,810.2337
2015-07-12,803.8773
2015-07-13,805.4876
2015-07-14,828.7333
2015-07-15,801.6506
2015-07-16,821.5913
2015-07-17,796.5758
2015-07-18,828.2345
2015-07-19,821.7589
