 Observation period,Clear sky GHI
2014-05-20,897.3486
2014-05-21,859.7503
2014-05-22,916.4431
2014-05-23,878.4984
2014-05-24,888.0806
2014-05-25,909.2426
2014-05-26,872.808
2014-05-27,851.3502
2014-05-28,879.8994
2014-05-29,867.4891
2014-05-30,881.8914
2014-05-31,888.8837
2014-06-01,946.3711
2014-06-02,899.9619
2014-06-03,858.1585
2014-06-04,844.3628
2014-06-05,835.8482
2014-06-06,872.2098
2014-06-07,860.5457
2014-06-08,784.2879
2014-06-09,798.3597
2014-06-10,814.1201
2014-06-11,829.2966
2014-06-12,780.5513
2014-06-13,857.7571
2014-06-14,808.9604
2014-06-15,851.4786
2014-06-16,854.2511
2014-06-17,849.4736
2014-06-18,839.9073
2014-06-19,851.156
2014-06-20,848.511
2014-06-21,836.7904
2014-06-22,845.4794
2014-06-23,819.546
2014-06-24,823.5504
2014-06-25,828.8045
2014-06-26,847.87
2014-06-27,893.8082
2014-06-28,848.601
2014-06-29,880.3817
2014-06-30,844.7289
2014-07-01,862.9472
2014-07-02,850.1233
2014-07-03,898.6742
2014-07-04,866.4113
2014-07-05,836.7455
2014-07-06,874.147
2014-07-07,827.2219
2014-07-08,862.1069
2014-07-09,827.7747
2014-07-10,827.7699
2014-07-11,846.5422
2014-07-12,858.5178
2014-07-13,844.6843
2014-07-14,839.688
2014-07-15,903.1756
2014-07-16,851.244
2014-07-17,844.9454
2014-07-18,859.5337
2014-07-19,846.8264
2014-07-20,818.3256
2014-07-21,823.1337
2014-07-22,841.7803
2014-07-23,851.7755
2014-07-24,866.7308
2014-07-25,867.4371
2014-07-26,837.0614
2014-07-27,867.9484
2014-07-28,841.6661
2014-07-29,879.1258
2014-07-30,839.2261
2014-07-31,867.0711
2014-08-01,849.7552
2014-08-02,868.3829
2014-08-03,894.8975
2014-08-04,895.666
2014-08-05,897.4456
2014-08-06,830.0825
2014-08-07,875.9934
2014-08-08,881.6799
2014-08-09,867.7036
2014-08-10,873.4256
2014-08-11,908.6194
2014-08-12,900.7841
2014-08-13,862.9283
2014-08-14,921.335
2014-08-15,915.1589
2014-08-16,914.7525
2014-08-17,920.8165
2014-08-18,898.214
2014-08-19,869.2761
2014-08-20,848.0492
2014-08-21,846.1168
2014-08-22,875.8354
2014-08-23,854.4204
2014-08-24,917.3932
2014-08-25,875.1575
2014-08-26,840.7282
2014-08-27,859.5891
2014-08-28,876.006
2014-08-29,842.6856
2014-08-30,869.6324
2014-08-31,827.6946
2014-09-01,855.5358
2014-09-02,861.0848
2014-09-03,856.7951
2014-09-04,819.6686
2014-09-05,865.164
2014-09-06,887.1213
2014-09-07,845.9372
2014-09-08,865.3115
