T2M,WS10M,date
25.44,1.39,2014-08-28
24.94,2.26,2014-08-29
23.05,3.16,2014-08-30
23.55,1.84,2014-08-31
22.72,2.32,2014-09-01
23.21,2.93,2014-09-02
22.82,2.38,2014-09-03
23.95,1.83,2014-09-04
23.3,3.56,2014-09-05
22.93,2.95,2014-09-06
23.82,1.8,2014-09-07
23.87,1.77,2014-09-08
23.4,2.12,2014-09-09
23.3,2.38,2014-09-10
23.89,2.06,2014-09-11
24.08,2.26,2014-09-12
23.16,2.21,2014-09-13
24.14,1.51,2014-09-14
24.64,1.79,2014-09-15
23.41,2.84,2014-09-16
23.15,2.34,2014-09-17
24.64,1.65,2014-09-18
24.83,1.8,2014-09-19
24.44,2.33,2014-09-20
24.45,1.7,2014-09-21
24.22,2.08,2014-09-22
24.65,2.23,2014-09-23
24.98,2.06,2014-09-24
24.76,2.27,2014-09-25
25.09,1.84,2014-09-26
24.37,2.67,2014-09-27
23.03,1.98,2014-09-28
24.27,1.72,2014-09-29
22.94,1.42,2014-09-30
23.07,1.6,2014-10-01
22.79,1.66,2014-10-02
24.26,2.16,2014-10-03
24.3,1.8,2014-10-04
24.86,1.77,2014-10-05
25.47,2.7,2014-10-06
25.64,2.16,2014-10-07
26.52,2.62,2014-10-08
25.44,2.12,2014-10-09
23.56,1.84,2014-10-10
25.26,1.7,2014-10-11
24.56,2.05,2014-10-12
24.65,2.23,2014-10-13
25.9,2.55,2014-10-14
25.55,2.04,2014-10-15
26.41,1.9,2014-10-16
25.7,2.54,2014-10-17
24.83,2.87,2014-10-18
26.11,1.88,2014-10-19
25.85,1.84,2014-10-20
25.51,2.03,2014-10-21
25.48,2.13,2014-10-22
25.32,2.43,2014-10-23
25.99,2.28,2014-10-24
27.01,2.64,2014-10-25
26.87,1.9,2014-10-26
26.05,2.0,2014-10-27
26.02,1.68,2014-10-28
26.4,1.94,2014-10-29
26.23,2.71,2014-10-30
24.6,2.57,2014-10-31
25.26,2.55,2014-11-01
25.05,1.69,2014-11-02
26.76,2.5,2014-11-03
27.12,2.93,2014-11-04
26.62,2.19,2014-11-05
25.98,2.34,2014-11-06
26.97,2.17,2014-11-07
27.75,2.4,2014-11-08
27.57,2.91,2014-11-09
27.58,3.47,2014-11-10
26.46,2.22,2014-11-11
26.92,2.56,2014-11-12
27.18,2.36,2014-11-13
27.04,2.02,2014-11-14
26.24,2.09,2014-11-15
27.19,2.8,2014-11-16
26.93,3.76,2014-11-17
25.92,1.89,2014-11-18
26.36,2.69,2014-11-19
25.05,3.61,2014-11-20
24.33,3.69,2014-11-21
24.6,4.16,2014-11-22
26.14,5.22,2014-11-23
26.46,5.25,2014-11-24
25.4,4.69,2014-11-25
25.19,3.28,2014-11-26
25.64,3.01,2014-11-27
25.18,3.8,2014-11-28
25.1,4.23,2014-11-29
25.77,3.23,2014-11-30
26.15,4.13,2014-12-01
25.62,2.83,2014-12-02
25.21,3.5,2014-12-03
24.81,3.82,2014-12-04
26.24,4.52,2014-12-05
25.83,5.01,2014-12-06
25.71,4.52,2014-12-07
25.52,3.33,2014-12-08
25.87,2.55,2014-12-09
26.16,2.19,2014-12-10
26.9,2.33,2014-12-11
26.15,5.03,2014-12-12
25.52,6.43,2014-12-13
26.21,6.48,2014-12-14
26.81,5.58,2014-12-15
26.55,4.49,2014-12-16
26.33,3.91,2014-12-17
26.04,3.91,2014-12-18
26.01,3.75,2014-12-19
25.82,5.03,2014-12-20
26.56,6.85,2014-12-21
25.21,7.35,2014-12-22
24.45,7.17,2014-12-23
23.87,7.62,2014-12-24
23.48,6.76,2014-12-25
23.45,4.77,2014-12-26
24.26,4.41,2014-12-27
25.38,5.6,2014-12-28
27.07,5.76,2014-12-29
27.01,4.48,2014-12-30
26.35,5.02,2014-12-31
25.09,6.23,2015-01-01
24.52,6.74,2015-01-02
23.88,8.3,2015-01-03
22.26,8.87,2015-01-04
21.63,7.66,2015-01-05
21.38,7.05,2015-01-06
21.78,7.7,2015-01-07
21.97,7.59,2015-01-08
21.19,9.12,2015-01-09
19.67,9.6,2015-01-10
