T2M,WS10M,date
26.6,2.03,2014-06-02
27.02,2.47,2014-06-03
27.23,2.82,2014-06-04
26.39,3.28,2014-06-05
26.41,2.07,2014-06-06
26.46,2.7,2014-06-07
26.08,2.62,2014-06-08
26.65,3.06,2014-06-09
26.24,3.84,2014-06-10
26.18,2.63,2014-06-11
25.71,2.84,2014-06-12
25.98,2.62,2014-06-13
26.31,4.05,2014-06-14
26.51,3.33,2014-06-15
26.66,3.16,2014-06-16
26.59,2.9,2014-06-17
25.9,2.61,2014-06-18
26.37,2.8,2014-06-19
26.78,3.53,2014-06-20
26.4,3.52,2014-06-21
26.14,3.61,2014-06-22
26.02,2.94,2014-06-23
25.81,3.32,2014-06-24
26.21,3.55,2014-06-25
26.23,2.95,2014-06-26
26.22,3.25,2014-06-27
25.82,3.34,2014-06-28
26.02,2.69,2014-06-29
26.19,2.58,2014-06-30
26.01,2.66,2014-07-01
25.84,3.12,2014-07-02
25.7,3.44,2014-07-03
25.41,3.44,2014-07-04
25.49,3.62,2014-07-05
25.56,3.8,2014-07-06
25.51,4.28,2014-07-07
25.64,3.27,2014-07-08
25.65,2.79,2014-07-09
25.86,3.17,2014-07-10
25.89,3.82,2014-07-11
26.05,3.73,2014-07-12
25.94,3.73,2014-07-13
25.98,3.72,2014-07-14
26.15,4.06,2014-07-15
25.47,4.87,2014-07-16
25.3,5.47,2014-07-17
24.62,3.22,2014-07-18
25.38,4.11,2014-07-19
25.34,4.29,2014-07-20
25.29,4.27,2014-07-21
25.13,4.46,2014-07-22
24.99,4.02,2014-07-23
25.4,4.55,2014-07-24
25.26,4.16,2014-07-25
25.34,3.59,2014-07-26
25.21,4.27,2014-07-27
25.12,4.28,2014-07-28
25.3,3.44,2014-07-29
25.04,3.7,2014-07-30
25.22,4.2,2014-07-31
24.9,4.55,2014-08-01
25.0,4.57,2014-08-02
24.96,3.91,2014-08-03
24.64,3.64,2014-08-04
24.66,4.84,2014-08-05
24.8,4.55,2014-08-06
24.68,4.12,2014-08-07
24.83,4.2,2014-08-08
24.73,3.77,2014-08-09
24.68,3.81,2014-08-10
24.64,4.31,2014-08-11
24.33,4.96,2014-08-12
24.56,4.59,2014-08-13
24.59,3.48,2014-08-14
24.41,4.56,2014-08-15
24.4,4.58,2014-08-16
24.68,3.36,2014-08-17
24.71,3.58,2014-08-18
24.01,3.77,2014-08-19
24.66,3.5,2014-08-20
24.33,3.35,2014-08-21
24.45,4.3,2014-08-22
24.29,3.52,2014-08-23
25.01,3.11,2014-08-24
24.9,4.27,2014-08-25
24.32,5.17,2014-08-26
24.76,2.99,2014-08-27
24.94,3.09,2014-08-28
24.81,4.53,2014-08-29
24.75,4.27,2014-08-30
24.87,4.26,2014-08-31
24.52,4.66,2014-09-01
24.51,4.12,2014-09-02
24.55,2.8,2014-09-03
24.85,3.84,2014-09-04
24.29,4.39,2014-09-05
24.55,2.91,2014-09-06
24.89,3.04,2014-09-07
25.03,3.74,2014-09-08
24.48,3.85,2014-09-09
24.89,3.61,2014-09-10
25.12,3.61,2014-09-11
24.87,3.46,2014-09-12
25.14,3.16,2014-09-13
25.18,3.45,2014-09-14
25.39,3.58,2014-09-15
24.75,3.8,2014-09-16
24.63,3.2,2014-09-17
25.17,3.31,2014-09-18
25.38,3.38,2014-09-19
24.95,3.62,2014-09-20
24.82,2.84,2014-09-21
25.68,2.51,2014-09-22
25.3,3.5,2014-09-23
25.27,3.34,2014-09-24
25.12,2.91,2014-09-25
25.08,3.43,2014-09-26
24.72,2.08,2014-09-27
25.23,2.88,2014-09-28
25.67,3.05,2014-09-29
25.05,3.81,2014-09-30
25.33,2.88,2014-10-01
25.1,2.68,2014-10-02
25.15,3.39,2014-10-03
25.8,3.27,2014-10-04
25.98,2.55,2014-10-05
25.88,2.83,2014-10-06
26.09,2.73,2014-10-07
26.07,2.87,2014-10-08
26.31,3.34,2014-10-09
26.08,3.27,2014-10-10
25.76,3.38,2014-10-11
25.62,2.95,2014-10-12
25.49,2.59,2014-10-13
25.71,2.91,2014-10-14
26.11,2.84,2014-10-15
26.24,3.14,2014-10-16
26.25,3.63,2014-10-17
