T2M,WS10M,date
25.58,1.84,2015-04-12
26.37,1.53,2015-04-13
25.98,2.11,2015-04-14
26.53,1.92,2015-04-15
26.79,2.02,2015-04-16
27.23,2.01,2015-04-17
27.16,2.23,2015-04-18
26.76,2.39,2015-04-19
26.12,2.38,2015-04-20
25.99,2.44,2015-04-21
26.74,3.02,2015-04-22
26.6,3.53,2015-04-23
25.94,3.28,2015-04-24
26.18,2.89,2015-04-25
25.66,2.79,2015-04-26
26.01,2.12,2015-04-27
26.01,2.88,2015-04-28
26.9,3.24,2015-04-29
26.39,3.05,2015-04-30
26.05,3.21,2015-05-01
26.31,3.4,2015-05-02
26.15,3.38,2015-05-03
25.87,2.79,2015-05-04
25.47,3.36,2015-05-05
26.33,2.47,2015-05-06
26.19,3.32,2015-05-07
26.17,3.5,2015-05-08
25.94,2.77,2015-05-09
25.37,2.84,2015-05-10
25.46,2.37,2015-05-11
25.56,2.66,2015-05-12
25.83,2.35,2015-05-13
25.02,2.55,2015-05-14
26.39,1.88,2015-05-15
25.76,1.76,2015-05-16
26.26,2.46,2015-05-17
25.49,3.73,2015-05-18
25.79,3.12,2015-05-19
25.56,2.08,2015-05-20
25.87,3.09,2015-05-21
25.91,2.59,2015-05-22
25.12,3.51,2015-05-23
25.14,3.09,2015-05-24
25.81,2.3,2015-05-25
25.82,3.4,2015-05-26
25.73,3.62,2015-05-27
25.73,3.23,2015-05-28
25.46,3.04,2015-05-29
25.85,3.2,2015-05-30
25.05,3.36,2015-05-31
25.0,3.14,2015-06-01
24.95,3.17,2015-06-02
25.08,2.66,2015-06-03
25.05,2.17,2015-06-04
24.36,2.56,2015-06-05
24.8,2.79,2015-06-06
24.66,2.5,2015-06-07
24.44,2.66,2015-06-08
25.11,2.34,2015-06-09
25.57,2.62,2015-06-10
24.65,3.27,2015-06-11
24.98,2.77,2015-06-12
24.77,3.32,2015-06-13
25.04,2.56,2015-06-14
25.8,2.5,2015-06-15
25.73,3.73,2015-06-16
24.33,3.3,2015-06-17
24.78,3.21,2015-06-18
25.51,3.63,2015-06-19
24.36,3.17,2015-06-20
24.83,3.09,2015-06-21
25.11,3.51,2015-06-22
24.83,3.48,2015-06-23
24.76,3.12,2015-06-24
24.84,3.81,2015-06-25
24.76,2.73,2015-06-26
24.74,2.96,2015-06-27
25.13,2.77,2015-06-28
24.89,3.74,2015-06-29
25.12,3.7,2015-06-30
25.32,3.95,2015-07-01
25.13,3.09,2015-07-02
24.78,3.76,2015-07-03
24.55,2.94,2015-07-04
24.47,2.37,2015-07-05
24.59,2.05,2015-07-06
25.0,1.93,2015-07-07
25.73,1.75,2015-07-08
25.35,1.82,2015-07-09
25.91,1.7,2015-07-10
24.95,2.23,2015-07-11
24.96,2.9,2015-07-12
24.57,2.86,2015-07-13
24.99,3.12,2015-07-14
24.58,3.12,2015-07-15
25.15,3.7,2015-07-16
25.09,2.34,2015-07-17
25.3,3.62,2015-07-18
24.7,4.28,2015-07-19
