T2M,WS10M,date
26.2,1.84,2015-02-19
26.9,2.09,2015-02-20
26.8,2.06,2015-02-21
26.55,2.19,2015-02-22
26.62,1.7,2015-02-23
27.01,1.7,2015-02-24
26.79,1.73,2015-02-25
26.48,1.91,2015-02-26
26.72,1.59,2015-02-27
26.69,1.42,2015-02-28
27.01,1.7,2015-03-01
27.08,1.64,2015-03-02
26.94,1.95,2015-03-03
27.34,1.34,2015-03-04
26.87,1.35,2015-03-05
27.48,1.46,2015-03-06
26.88,1.75,2015-03-07
26.99,1.81,2015-03-08
27.23,1.99,2015-03-09
27.01,1.66,2015-03-10
26.83,1.88,2015-03-11
27.66,1.49,2015-03-12
27.58,1.82,2015-03-13
27.92,1.82,2015-03-14
27.33,1.87,2015-03-15
26.88,1.8,2015-03-16
26.55,1.65,2015-03-17
26.93,1.41,2015-03-18
26.86,1.65,2015-03-19
26.59,1.75,2015-03-20
26.68,1.77,2015-03-21
26.48,1.64,2015-03-22
26.91,1.7,2015-03-23
26.8,1.57,2015-03-24
26.83,1.94,2015-03-25
26.42,1.71,2015-03-26
26.69,1.92,2015-03-27
26.9,2.03,2015-03-28
27.02,2.07,2015-03-29
26.98,1.78,2015-03-30
26.08,1.2,2015-03-31
25.64,1.25,2015-04-01
26.47,1.29,2015-04-02
26.58,1.68,2015-04-03
26.61,1.59,2015-04-04
26.55,1.79,2015-04-05
27.0,1.77,2015-04-06
26.76,1.59,2015-04-07
26.64,1.38,2015-04-08
26.68,1.84,2015-04-09
26.65,1.53,2015-04-10
26.78,1.56,2015-04-11
26.8,1.55,2015-04-12
27.38,1.15,2015-04-13
27.51,1.39,2015-04-14
27.41,1.72,2015-04-15
27.49,1.68,2015-04-16
27.51,1.48,2015-04-17
27.62,1.57,2015-04-18
27.23,1.51,2015-04-19
27.3,1.57,2015-04-20
27.43,1.55,2015-04-21
27.3,1.63,2015-04-22
27.09,1.84,2015-04-23
26.87,1.84,2015-04-24
27.0,1.84,2015-04-25
26.77,1.65,2015-04-26
27.05,1.5,2015-04-27
27.0,1.55,2015-04-28
27.06,1.84,2015-04-29
26.97,1.55,2015-04-30
27.05,1.74,2015-05-01
26.99,1.71,2015-05-02
27.07,1.79,2015-05-03
27.08,1.44,2015-05-04
26.44,1.45,2015-05-05
26.64,1.42,2015-05-06
27.29,1.95,2015-05-07
27.4,1.84,2015-05-08
27.07,1.58,2015-05-09
27.05,1.59,2015-05-10
26.95,1.46,2015-05-11
27.15,1.58,2015-05-12
27.26,1.31,2015-05-13
26.61,1.41,2015-05-14
27.01,1.27,2015-05-15
26.71,1.13,2015-05-16
26.69,1.64,2015-05-17
26.21,1.92,2015-05-18
26.75,1.5,2015-05-19
26.91,1.49,2015-05-20
26.96,1.52,2015-05-21
27.05,1.68,2015-05-22
26.19,1.75,2015-05-23
25.7,1.66,2015-05-24
26.98,1.59,2015-05-25
26.8,1.85,2015-05-26
26.48,2.08,2015-05-27
25.98,1.78,2015-05-28
25.88,1.59,2015-05-29
26.55,1.98,2015-05-30
26.05,1.82,2015-05-31
26.05,2.04,2015-06-01
25.73,2.05,2015-06-02
25.85,1.8,2015-06-03
25.76,1.8,2015-06-04
25.55,1.95,2015-06-05
25.42,1.85,2015-06-06
25.8,1.77,2015-06-07
25.22,1.5,2015-06-08
25.92,1.7,2015-06-09
25.9,1.71,2015-06-10
25.38,1.59,2015-06-11
25.75,1.71,2015-06-12
25.42,1.69,2015-06-13
25.78,1.82,2015-06-14
25.88,1.95,2015-06-15
26.04,2.27,2015-06-16
25.78,1.9,2015-06-17
25.65,2.11,2015-06-18
25.73,2.23,2015-06-19
25.28,2.05,2015-06-20
25.13,2.3,2015-06-21
25.29,1.96,2015-06-22
25.4,1.98,2015-06-23
25.61,2.32,2015-06-24
25.51,2.27,2015-06-25
25.59,1.92,2015-06-26
25.31,1.85,2015-06-27
25.56,2.34,2015-06-28
25.41,2.1,2015-06-29
25.51,2.15,2015-06-30
25.69,2.23,2015-07-01
25.3,2.19,2015-07-02
24.94,1.91,2015-07-03
25.25,1.67,2015-07-04
25.36,1.65,2015-07-05
25.58,1.43,2015-07-06
25.73,1.44,2015-07-07
25.76,1.55,2015-07-08
26.26,1.84,2015-07-09
25.46,2.37,2015-07-10
25.26,1.52,2015-07-11
25.37,1.71,2015-07-12
25.31,1.73,2015-07-13
25.4,1.89,2015-07-14
25.33,1.96,2015-07-15
25.16,1.96,2015-07-16
25.51,1.84,2015-07-17
25.37,2.24,2015-07-18
25.13,2.43,2015-07-19
