T2M,WS10M,date
27.82,1.96,2014-07-30
27.95,2.22,2014-07-31
27.24,2.27,2014-08-01
25.08,2.32,2014-08-02
24.78,1.42,2014-08-03
27.21,1.73,2014-08-04
27.21,2.62,2014-08-05
27.01,2.45,2014-08-06
27.14,1.98,2014-08-07
27.67,2.2,2014-08-08
26.05,2.34,2014-08-09
26.87,1.86,2014-08-10
27.22,1.99,2014-08-11
25.06,2.3,2014-08-12
25.91,1.53,2014-08-13
27.01,2.0,2014-08-14
27.48,1.34,2014-08-15
26.05,1.79,2014-08-16
25.99,2.2,2014-08-17
26.01,1.38,2014-08-18
26.89,1.3,2014-08-19
26.58,2.13,2014-08-20
26.53,1.95,2014-08-21
25.84,1.98,2014-08-22
25.76,1.36,2014-08-23
27.08,1.55,2014-08-24
27.94,2.02,2014-08-25
26.05,2.93,2014-08-26
27.41,1.62,2014-08-27
28.36,2.12,2014-08-28
28.83,2.36,2014-08-29
25.8,2.19,2014-08-30
25.8,1.31,2014-08-31
25.21,1.19,2014-09-01
25.76,1.98,2014-09-02
25.23,2.16,2014-09-03
26.47,1.88,2014-09-04
26.09,1.38,2014-09-05
26.01,2.52,2014-09-06
26.76,1.54,2014-09-07
26.56,1.71,2014-09-08
26.5,1.31,2014-09-09
24.8,1.82,2014-09-10
27.08,1.52,2014-09-11
27.47,1.52,2014-09-12
26.09,1.51,2014-09-13
25.71,1.34,2014-09-14
25.62,1.23,2014-09-15
26.29,1.27,2014-09-16
23.97,2.0,2014-09-17
24.8,2.04,2014-09-18
26.69,1.34,2014-09-19
27.58,1.7,2014-09-20
27.23,1.86,2014-09-21
27.44,1.66,2014-09-22
27.35,2.04,2014-09-23
27.77,1.68,2014-09-24
27.56,1.77,2014-09-25
26.23,1.84,2014-09-26
26.4,1.83,2014-09-27
26.78,2.09,2014-09-28
27.2,2.12,2014-09-29
25.55,1.4,2014-09-30
25.3,1.62,2014-10-01
26.64,1.1,2014-10-02
27.52,1.32,2014-10-03
27.32,1.69,2014-10-04
26.66,1.85,2014-10-05
27.72,1.44,2014-10-06
27.83,1.75,2014-10-07
28.19,1.65,2014-10-08
28.15,1.37,2014-10-09
27.36,1.8,2014-10-10
27.27,2.52,2014-10-11
26.64,1.57,2014-10-12
27.59,1.6,2014-10-13
27.92,1.86,2014-10-14
28.92,1.66,2014-10-15
30.24,1.3,2014-10-16
29.72,1.7,2014-10-17
28.38,2.36,2014-10-18
27.77,1.98,2014-10-19
28.15,1.49,2014-10-20
27.05,1.97,2014-10-21
25.6,2.16,2014-10-22
27.41,1.61,2014-10-23
28.49,1.45,2014-10-24
29.33,1.91,2014-10-25
28.19,2.38,2014-10-26
28.94,1.8,2014-10-27
28.82,1.73,2014-10-28
27.07,1.8,2014-10-29
28.29,1.68,2014-10-30
27.73,1.7,2014-10-31
28.59,1.48,2014-11-01
27.9,2.3,2014-11-02
28.51,2.2,2014-11-03
29.14,1.61,2014-11-04
29.11,1.97,2014-11-05
29.72,1.84,2014-11-06
30.55,1.27,2014-11-07
29.76,1.69,2014-11-08
28.86,2.31,2014-11-09
27.67,2.4,2014-11-10
27.63,2.1,2014-11-11
29.11,1.96,2014-11-12
26.76,2.48,2014-11-13
26.87,2.25,2014-11-14
26.58,2.54,2014-11-15
26.23,2.53,2014-11-16
27.39,2.64,2014-11-17
28.19,1.92,2014-11-18
26.65,2.89,2014-11-19
25.58,3.34,2014-11-20
24.76,3.27,2014-11-21
24.3,3.22,2014-11-22
25.28,3.5,2014-11-23
25.75,3.46,2014-11-24
25.25,3.01,2014-11-25
24.8,2.62,2014-11-26
25.98,2.31,2014-11-27
26.05,2.8,2014-11-28
24.95,3.15,2014-11-29
26.28,2.08,2014-11-30
25.61,2.4,2014-12-01
24.3,2.8,2014-12-02
23.64,2.9,2014-12-03
24.64,2.93,2014-12-04
25.27,2.63,2014-12-05
25.75,3.17,2014-12-06
25.23,3.38,2014-12-07
