T2M,WS10M,date
28.13,2.45,2015-05-30
26.26,2.57,2015-05-31
26.17,2.78,2015-06-01
26.49,2.47,2015-06-02
25.88,2.05,2015-06-03
26.57,1.14,2015-06-04
25.83,1.12,2015-06-05
25.94,2.3,2015-06-06
25.12,2.33,2015-06-07
26.01,2.47,2015-06-08
26.75,1.92,2015-06-09
28.16,1.95,2015-06-10
26.64,2.59,2015-06-11
26.6,2.5,2015-06-12
25.16,2.48,2015-06-13
27.14,2.15,2015-06-14
27.98,1.87,2015-06-15
28.55,2.24,2015-06-16
27.55,3.77,2015-06-17
26.35,2.11,2015-06-18
25.99,2.77,2015-06-19
25.38,1.99,2015-06-20
26.27,3.05,2015-06-21
25.05,2.73,2015-06-22
26.44,2.54,2015-06-23
26.2,2.52,2015-06-24
25.84,2.3,2015-06-25
25.49,2.17,2015-06-26
26.51,1.75,2015-06-27
26.76,1.88,2015-06-28
27.05,1.96,2015-06-29
26.41,2.3,2015-06-30
26.45,2.31,2015-07-01
25.32,2.34,2015-07-02
24.41,2.38,2015-07-03
24.48,1.72,2015-07-04
24.76,1.41,2015-07-05
25.58,2.1,2015-07-06
25.75,2.33,2015-07-07
26.33,1.7,2015-07-08
26.13,1.55,2015-07-09
26.41,2.44,2015-07-10
25.1,1.98,2015-07-11
24.97,2.24,2015-07-12
24.96,2.11,2015-07-13
24.56,1.98,2015-07-14
24.71,2.2,2015-07-15
24.16,2.48,2015-07-16
25.26,1.69,2015-07-17
25.59,1.8,2015-07-18
24.33,3.54,2015-07-19
