T2M,WS10M,date
25.06,2.14,2015-01-01
24.26,2.34,2015-01-02
22.46,3.87,2015-01-03
21.96,3.78,2015-01-04
21.36,3.16,2015-01-05
22.08,2.69,2015-01-06
22.4,3.03,2015-01-07
23.94,2.04,2015-01-08
21.84,3.51,2015-01-09
20.2,3.7,2015-01-10
20.7,3.37,2015-01-11
20.3,4.2,2015-01-12
21.67,3.02,2015-01-13
22.97,3.45,2015-01-14
24.4,2.03,2015-01-15
24.55,1.55,2015-01-16
24.33,1.66,2015-01-17
24.44,1.88,2015-01-18
25.33,2.16,2015-01-19
25.89,2.13,2015-01-20
26.74,2.1,2015-01-21
26.6,2.08,2015-01-22
26.51,2.23,2015-01-23
26.65,2.64,2015-01-24
26.08,2.09,2015-01-25
25.96,1.93,2015-01-26
25.94,2.05,2015-01-27
26.0,2.11,2015-01-28
26.4,2.09,2015-01-29
26.47,2.03,2015-01-30
26.64,2.05,2015-01-31
26.0,1.92,2015-02-01
26.83,2.22,2015-02-02
26.73,2.15,2015-02-03
27.15,2.15,2015-02-04
27.38,2.84,2015-02-05
27.12,2.89,2015-02-06
27.04,2.48,2015-02-07
26.83,2.02,2015-02-08
27.15,2.65,2015-02-09
26.73,2.96,2015-02-10
26.64,1.79,2015-02-11
26.2,1.95,2015-02-12
25.98,2.0,2015-02-13
26.05,2.54,2015-02-14
26.55,2.94,2015-02-15
26.85,2.8,2015-02-16
26.28,2.66,2015-02-17
25.11,2.09,2015-02-18
26.11,2.04,2015-02-19
26.66,2.39,2015-02-20
26.84,3.13,2015-02-21
26.5,3.04,2015-02-22
26.65,2.24,2015-02-23
26.44,1.97,2015-02-24
26.12,2.16,2015-02-25
25.69,2.12,2015-02-26
25.82,2.04,2015-02-27
26.9,1.8,2015-02-28
26.42,2.07,2015-03-01
26.59,2.09,2015-03-02
26.53,2.07,2015-03-03
26.01,2.01,2015-03-04
26.33,2.37,2015-03-05
25.71,2.15,2015-03-06
26.98,2.42,2015-03-07
26.52,2.93,2015-03-08
26.67,2.49,2015-03-09
26.43,2.38,2015-03-10
26.77,2.34,2015-03-11
27.59,1.9,2015-03-12
27.19,2.01,2015-03-13
27.4,2.02,2015-03-14
27.17,2.26,2015-03-15
25.57,1.91,2015-03-16
26.05,1.77,2015-03-17
26.88,1.93,2015-03-18
26.44,2.5,2015-03-19
26.19,2.62,2015-03-20
26.32,2.52,2015-03-21
26.53,3.23,2015-03-22
26.97,2.7,2015-03-23
26.84,2.72,2015-03-24
27.14,2.52,2015-03-25
26.94,2.55,2015-03-26
25.89,3.27,2015-03-27
26.33,2.79,2015-03-28
26.49,3.52,2015-03-29
26.65,1.88,2015-03-30
25.95,1.66,2015-03-31
26.83,2.23,2015-04-01
26.72,1.89,2015-04-02
26.44,2.19,2015-04-03
26.98,2.38,2015-04-04
26.58,2.66,2015-04-05
26.8,2.34,2015-04-06
26.24,2.73,2015-04-07
26.67,1.84,2015-04-08
26.26,3.0,2015-04-09
26.54,2.38,2015-04-10
26.3,2.23,2015-04-11
26.69,2.01,2015-04-12
27.22,1.65,2015-04-13
26.94,1.73,2015-04-14
27.15,2.02,2015-04-15
27.3,1.9,2015-04-16
27.08,1.7,2015-04-17
26.69,2.22,2015-04-18
26.9,2.12,2015-04-19
26.73,1.85,2015-04-20
26.87,1.84,2015-04-21
27.37,2.38,2015-04-22
27.36,2.65,2015-04-23
26.35,2.68,2015-04-24
26.12,2.62,2015-04-25
26.42,2.92,2015-04-26
26.98,2.2,2015-04-27
27.02,2.53,2015-04-28
26.43,2.52,2015-04-29
26.61,2.7,2015-04-30
26.85,2.9,2015-05-01
26.49,3.02,2015-05-02
26.5,2.37,2015-05-03
26.94,2.52,2015-05-04
24.98,3.05,2015-05-05
26.55,1.44,2015-05-06
26.7,2.99,2015-05-07
26.96,2.46,2015-05-08
26.15,2.23,2015-05-09
26.01,2.42,2015-05-10
26.5,2.16,2015-05-11
26.27,1.88,2015-05-12
27.11,1.67,2015-05-13
26.06,2.32,2015-05-14
27.32,1.34,2015-05-15
27.42,2.02,2015-05-16
26.19,2.3,2015-05-17
26.15,2.26,2015-05-18
25.9,2.36,2015-05-19
26.37,2.33,2015-05-20
26.09,1.96,2015-05-21
27.2,2.52,2015-05-22
26.15,3.26,2015-05-23
25.97,3.16,2015-05-24
26.04,2.17,2015-05-25
26.37,3.03,2015-05-26
26.43,2.91,2015-05-27
25.85,2.72,2015-05-28
26.22,2.67,2015-05-29
26.45,3.27,2015-05-30
25.1,2.78,2015-05-31
25.22,2.86,2015-06-01
24.57,2.5,2015-06-02
25.77,2.26,2015-06-03
25.48,2.84,2015-06-04
24.95,3.5,2015-06-05
25.51,3.12,2015-06-06
25.36,2.63,2015-06-07
25.23,2.58,2015-06-08
25.7,2.34,2015-06-09
25.83,2.62,2015-06-10
25.95,3.01,2015-06-11
25.59,3.16,2015-06-12
26.02,2.7,2015-06-13
25.96,2.91,2015-06-14
25.85,3.19,2015-06-15
25.31,3.45,2015-06-16
25.65,2.8,2015-06-17
25.71,3.16,2015-06-18
25.83,3.79,2015-06-19
24.32,3.47,2015-06-20
24.68,3.54,2015-06-21
24.51,2.98,2015-06-22
25.32,2.84,2015-06-23
26.07,3.43,2015-06-24
24.89,3.25,2015-06-25
24.82,2.95,2015-06-26
25.51,2.66,2015-06-27
25.55,3.02,2015-06-28
24.91,2.79,2015-06-29
25.4,3.5,2015-06-30
25.51,2.89,2015-07-01
25.33,2.85,2015-07-02
24.58,2.65,2015-07-03
25.66,2.44,2015-07-04
25.3,1.55,2015-07-05
26.14,1.8,2015-07-06
26.65,2.05,2015-07-07
26.94,1.59,2015-07-08
27.0,1.77,2015-07-09
26.12,3.29,2015-07-10
25.29,3.03,2015-07-11
25.7,2.76,2015-07-12
25.56,3.55,2015-07-13
25.37,3.07,2015-07-14
24.88,2.91,2015-07-15
24.86,2.94,2015-07-16
25.94,2.61,2015-07-17
24.46,3.74,2015-07-18
24.4,3.68,2015-07-19
