T2M,WS10M,date
26.31,1.3,2014-05-25
25.59,1.41,2014-05-26
25.33,1.53,2014-05-27
24.82,1.6,2014-05-28
24.57,1.44,2014-05-29
25.34,0.96,2014-05-30
25.94,1.28,2014-05-31
25.26,1.39,2014-06-01
24.81,1.15,2014-06-02
25.18,1.12,2014-06-03
24.93,0.99,2014-06-04
24.91,1.44,2014-06-05
24.79,1.18,2014-06-06
25.51,1.09,2014-06-07
24.41,1.29,2014-06-08
24.71,1.35,2014-06-09
24.91,1.49,2014-06-10
24.29,1.29,2014-06-11
25.05,1.14,2014-06-12
24.76,1.21,2014-06-13
25.22,1.51,2014-06-14
25.59,1.46,2014-06-15
25.91,1.17,2014-06-16
25.66,0.95,2014-06-17
24.7,1.2,2014-06-18
25.44,1.28,2014-06-19
25.97,1.35,2014-06-20
25.2,1.43,2014-06-21
25.19,1.51,2014-06-22
24.7,1.4,2014-06-23
24.76,1.3,2014-06-24
24.99,1.54,2014-06-25
25.16,1.4,2014-06-26
25.28,1.34,2014-06-27
24.51,1.41,2014-06-28
24.9,1.06,2014-06-29
24.63,1.18,2014-06-30
24.24,1.33,2014-07-01
24.82,1.2,2014-07-02
24.53,1.32,2014-07-03
24.16,1.56,2014-07-04
24.34,1.61,2014-07-05
24.51,1.59,2014-07-06
24.06,1.56,2014-07-07
24.46,1.29,2014-07-08
24.26,0.95,2014-07-09
24.8,1.25,2014-07-10
25.19,1.53,2014-07-11
24.87,1.56,2014-07-12
24.56,1.48,2014-07-13
25.58,1.3,2014-07-14
25.03,1.39,2014-07-15
24.32,1.87,2014-07-16
23.84,2.33,2014-07-17
23.23,1.77,2014-07-18
24.47,1.72,2014-07-19
24.96,1.49,2014-07-20
24.45,1.54,2014-07-21
24.08,1.88,2014-07-22
23.3,1.67,2014-07-23
23.47,1.75,2014-07-24
23.87,1.68,2014-07-25
24.58,1.37,2014-07-26
24.76,1.85,2014-07-27
24.32,1.75,2014-07-28
24.44,1.5,2014-07-29
24.19,1.4,2014-07-30
24.53,1.51,2014-07-31
23.53,1.92,2014-08-01
24.12,1.8,2014-08-02
24.01,1.5,2014-08-03
24.07,1.42,2014-08-04
23.63,2.02,2014-08-05
23.4,1.87,2014-08-06
23.37,1.69,2014-08-07
23.73,1.67,2014-08-08
23.48,1.65,2014-08-09
24.39,1.52,2014-08-10
24.21,1.76,2014-08-11
23.68,1.88,2014-08-12
24.03,1.95,2014-08-13
23.99,1.51,2014-08-14
23.67,1.8,2014-08-15
23.14,1.84,2014-08-16
24.28,1.35,2014-08-17
23.4,1.25,2014-08-18
23.26,1.11,2014-08-19
23.9,1.57,2014-08-20
23.21,1.51,2014-08-21
22.95,1.97,2014-08-22
23.28,1.65,2014-08-23
25.04,0.9,2014-08-24
24.55,1.5,2014-08-25
23.41,1.37,2014-08-26
25.05,0.95,2014-08-27
24.44,1.25,2014-08-28
23.83,1.72,2014-08-29
24.38,1.75,2014-08-30
23.98,1.73,2014-08-31
23.96,1.96,2014-09-01
23.97,1.93,2014-09-02
23.69,1.18,2014-09-03
24.77,1.38,2014-09-04
24.26,2.11,2014-09-05
24.12,1.37,2014-09-06
24.69,1.26,2014-09-07
24.9,1.11,2014-09-08
24.08,1.51,2014-09-09
24.18,1.48,2014-09-10
24.33,1.2,2014-09-11
24.65,1.35,2014-09-12
24.57,1.42,2014-09-13
24.57,1.13,2014-09-14
24.65,1.09,2014-09-15
23.42,1.91,2014-09-16
23.24,1.2,2014-09-17
24.89,1.13,2014-09-18
24.95,1.3,2014-09-19
23.81,1.51,2014-09-20
24.01,1.38,2014-09-21
25.09,1.03,2014-09-22
24.36,1.37,2014-09-23
24.25,1.48,2014-09-24
23.78,1.28,2014-09-25
23.83,1.56,2014-09-26
23.83,1.31,2014-09-27
24.21,1.22,2014-09-28
25.04,1.02,2014-09-29
23.89,1.54,2014-09-30
24.48,1.05,2014-10-01
23.41,1.12,2014-10-02
24.34,0.65,2014-10-03
25.06,1.19,2014-10-04
25.27,0.98,2014-10-05
25.28,0.93,2014-10-06
25.25,1.1,2014-10-07
25.22,1.08,2014-10-08
25.62,1.24,2014-10-09
25.25,1.3,2014-10-10
24.12,1.35,2014-10-11
24.96,1.2,2014-10-12
24.9,1.12,2014-10-13
24.97,1.27,2014-10-14
25.33,1.05,2014-10-15
25.61,1.05,2014-10-16
24.9,0.81,2014-10-17
24.46,1.0,2014-10-18
23.91,1.51,2014-10-19
25.27,0.77,2014-10-20
25.59,1.02,2014-10-21
25.65,1.1,2014-10-22
24.38,1.15,2014-10-23
24.73,1.06,2014-10-24
25.44,1.15,2014-10-25
24.73,1.38,2014-10-26
24.92,0.81,2014-10-27
24.87,0.96,2014-10-28
25.49,0.8,2014-10-29
24.55,1.2,2014-10-30
24.44,1.48,2014-10-31
25.25,1.06,2014-11-01
25.12,1.15,2014-11-02
24.74,0.95,2014-11-03
24.5,1.05,2014-11-04
23.79,1.3,2014-11-05
24.88,0.95,2014-11-06
25.64,1.09,2014-11-07
26.2,1.09,2014-11-08
26.21,1.12,2014-11-09
25.27,1.1,2014-11-10
24.37,1.06,2014-11-11
25.07,1.12,2014-11-12
25.58,1.12,2014-11-13
26.05,1.04,2014-11-14
25.77,1.02,2014-11-15
25.79,1.19,2014-11-16
24.79,1.29,2014-11-17
24.3,1.3,2014-11-18
24.9,0.79,2014-11-19
25.44,1.09,2014-11-20
25.48,1.1,2014-11-21
26.05,0.9,2014-11-22
24.92,1.34,2014-11-23
25.17,1.21,2014-11-24
25.01,1.06,2014-11-25
25.5,1.05,2014-11-26
25.23,0.98,2014-11-27
25.12,0.87,2014-11-28
25.58,1.17,2014-11-29
25.33,1.19,2014-11-30
24.83,1.3,2014-12-01
25.37,1.4,2014-12-02
25.71,0.91,2014-12-03
25.79,1.19,2014-12-04
25.91,1.01,2014-12-05
25.88,1.14,2014-12-06
25.8,1.17,2014-12-07
25.84,1.27,2014-12-08
26.01,0.99,2014-12-09
25.9,1.16,2014-12-10
25.18,1.06,2014-12-11
25.9,1.08,2014-12-12
25.33,1.45,2014-12-13
24.24,1.61,2014-12-14
24.6,0.79,2014-12-15
24.8,1.22,2014-12-16
24.99,0.98,2014-12-17
24.99,1.16,2014-12-18
25.2,1.12,2014-12-19
25.26,1.09,2014-12-20
25.58,1.19,2014-12-21
24.21,1.48,2014-12-22
23.02,1.63,2014-12-23
22.33,1.75,2014-12-24
21.83,1.7,2014-12-25
22.49,1.41,2014-12-26
22.78,1.5,2014-12-27
24.04,1.2,2014-12-28
23.93,1.61,2014-12-29
24.12,1.63,2014-12-30
23.01,1.54,2014-12-31
23.9,1.48,2015-01-01
24.26,1.54,2015-01-02
22.73,1.77,2015-01-03
21.9,1.99,2015-01-04
21.46,1.63,2015-01-05
20.68,1.8,2015-01-06
21.32,2.24,2015-01-07
21.56,2.17,2015-01-08
20.95,2.66,2015-01-09
19.33,2.73,2015-01-10
19.93,2.3,2015-01-11
20.22,2.19,2015-01-12
19.99,2.23,2015-01-13
21.64,2.11,2015-01-14
22.05,1.84,2015-01-15
21.68,2.04,2015-01-16
22.3,1.67,2015-01-17
23.7,1.28,2015-01-18
24.53,1.67,2015-01-19
24.98,1.44,2015-01-20
25.53,1.34,2015-01-21
25.88,1.51,2015-01-22
26.1,1.45,2015-01-23
25.77,1.7,2015-01-24
25.55,1.52,2015-01-25
25.57,1.43,2015-01-26
25.33,1.55,2015-01-27
25.76,1.61,2015-01-28
26.05,1.45,2015-01-29
26.15,1.32,2015-01-30
25.42,1.27,2015-01-31
26.08,1.27,2015-02-01
26.64,1.34,2015-02-02
26.77,1.57,2015-02-03
26.94,1.32,2015-02-04
26.94,1.52,2015-02-05
26.13,1.45,2015-02-06
26.0,1.52,2015-02-07
26.82,1.95,2015-02-08
26.81,1.73,2015-02-09
25.75,1.3,2015-02-10
26.33,1.43,2015-02-11
25.4,1.25,2015-02-12
25.52,1.55,2015-02-13
25.51,1.49,2015-02-14
25.76,1.7,2015-02-15
25.77,1.77,2015-02-16
26.01,1.7,2015-02-17
24.97,1.48,2015-02-18
25.1,1.48,2015-02-19
25.83,1.57,2015-02-20
25.98,1.75,2015-02-21
25.54,1.53,2015-02-22
25.58,1.12,2015-02-23
26.29,1.4,2015-02-24
25.98,1.29,2015-02-25
25.15,1.43,2015-02-26
25.43,1.02,2015-02-27
25.7,1.15,2015-02-28
26.36,1.38,2015-03-01
26.08,1.45,2015-03-02
26.23,1.59,2015-03-03
26.87,1.49,2015-03-04
25.85,1.24,2015-03-05
26.75,1.38,2015-03-06
26.21,1.44,2015-03-07
26.46,1.58,2015-03-08
26.25,1.54,2015-03-09
26.06,1.41,2015-03-10
25.78,1.51,2015-03-11
26.8,1.24,2015-03-12
26.89,1.39,2015-03-13
27.37,1.27,2015-03-14
26.49,1.47,2015-03-15
25.91,1.43,2015-03-16
25.44,1.28,2015-03-17
25.95,0.98,2015-03-18
25.96,1.32,2015-03-19
25.37,1.48,2015-03-20
25.36,1.55,2015-03-21
25.51,1.31,2015-03-22
25.9,1.58,2015-03-23
25.17,1.52,2015-03-24
25.65,1.73,2015-03-25
25.57,1.38,2015-03-26
25.83,1.69,2015-03-27
25.83,1.71,2015-03-28
25.82,1.59,2015-03-29
25.88,1.31,2015-03-30
24.36,0.91,2015-03-31
24.89,1.14,2015-04-01
25.44,1.27,2015-04-02
25.4,1.31,2015-04-03
25.44,1.3,2015-04-04
25.29,1.41,2015-04-05
26.26,1.3,2015-04-06
26.08,1.41,2015-04-07
25.73,1.23,2015-04-08
25.52,1.6,2015-04-09
25.72,1.43,2015-04-10
25.95,1.17,2015-04-11
25.85,0.88,2015-04-12
26.68,1.01,2015-04-13
26.61,1.13,2015-04-14
26.75,1.34,2015-04-15
26.65,1.16,2015-04-16
26.63,1.27,2015-04-17
26.92,1.28,2015-04-18
26.27,1.3,2015-04-19
26.19,1.18,2015-04-20
26.33,1.12,2015-04-21
26.19,1.29,2015-04-22
26.15,1.56,2015-04-23
25.64,1.37,2015-04-24
25.51,1.33,2015-04-25
25.42,1.27,2015-04-26
26.08,1.21,2015-04-27
25.73,1.32,2015-04-28
26.02,1.49,2015-04-29
25.94,1.35,2015-04-30
25.81,1.5,2015-05-01
25.67,1.43,2015-05-02
25.69,1.4,2015-05-03
25.73,1.25,2015-05-04
25.08,1.34,2015-05-05
25.44,1.16,2015-05-06
25.94,1.55,2015-05-07
25.96,1.45,2015-05-08
25.62,1.29,2015-05-09
25.46,1.4,2015-05-10
25.37,1.25,2015-05-11
25.82,1.21,2015-05-12
25.75,1.0,2015-05-13
25.35,1.25,2015-05-14
26.4,1.04,2015-05-15
25.83,0.77,2015-05-16
25.84,1.22,2015-05-17
25.32,1.45,2015-05-18
25.69,1.3,2015-05-19
25.51,1.2,2015-05-20
25.8,1.3,2015-05-21
26.13,1.2,2015-05-22
25.17,1.45,2015-05-23
25.03,1.34,2015-05-24
26.14,1.27,2015-05-25
25.82,1.52,2015-05-26
25.69,1.52,2015-05-27
25.21,1.45,2015-05-28
25.09,1.27,2015-05-29
25.62,1.63,2015-05-30
24.87,1.42,2015-05-31
25.09,1.59,2015-06-01
24.5,1.45,2015-06-02
24.58,1.28,2015-06-03
24.89,1.35,2015-06-04
24.24,1.45,2015-06-05
24.34,1.45,2015-06-06
24.83,1.05,2015-06-07
23.88,1.46,2015-06-08
25.15,1.14,2015-06-09
25.4,1.21,2015-06-10
24.64,1.41,2015-06-11
25.01,1.45,2015-06-12
24.4,1.4,2015-06-13
24.97,1.35,2015-06-14
25.33,1.33,2015-06-15
25.32,1.8,2015-06-16
24.78,1.55,2015-06-17
24.6,1.51,2015-06-18
25.02,1.74,2015-06-19
24.07,1.44,2015-06-20
24.41,1.76,2015-06-21
24.52,1.44,2015-06-22
24.74,1.61,2015-06-23
24.9,1.63,2015-06-24
24.48,1.77,2015-06-25
24.7,1.45,2015-06-26
24.67,1.42,2015-06-27
25.26,1.05,2015-06-28
24.98,1.88,2015-06-29
24.97,1.7,2015-06-30
25.15,1.79,2015-07-01
24.79,1.52,2015-07-02
24.08,1.59,2015-07-03
24.78,1.28,2015-07-04
25.0,1.08,2015-07-05
25.6,0.96,2015-07-06
25.28,0.98,2015-07-07
25.33,1.09,2015-07-08
25.98,1.13,2015-07-09
25.12,1.43,2015-07-10
24.59,1.08,2015-07-11
24.76,1.4,2015-07-12
24.59,1.44,2015-07-13
24.51,1.42,2015-07-14
24.65,1.62,2015-07-15
24.48,1.66,2015-07-16
25.08,1.27,2015-07-17
24.83,1.84,2015-07-18
24.38,2.02,2015-07-19
