T2M,WS10M,date
26.23,2.41,2015-01-25
26.38,2.1,2015-01-26
26.33,2.09,2015-01-27
26.8,2.21,2015-01-28
26.73,1.8,2015-01-29
26.8,1.82,2015-01-30
27.29,1.91,2015-01-31
26.96,2.39,2015-02-01
27.2,2.03,2015-02-02
27.3,2.45,2015-02-03
27.58,2.02,2015-02-04
27.59,2.81,2015-02-05
27.76,2.86,2015-02-06
27.41,2.73,2015-02-07
27.35,2.63,2015-02-08
27.72,2.91,2015-02-09
26.8,2.87,2015-02-10
27.16,2.02,2015-02-11
26.61,1.98,2015-02-12
26.52,2.31,2015-02-13
26.4,3.02,2015-02-14
26.87,3.17,2015-02-15
27.08,3.16,2015-02-16
27.11,3.19,2015-02-17
25.85,2.56,2015-02-18
26.39,1.98,2015-02-19
27.44,2.77,2015-02-20
27.54,3.69,2015-02-21
26.58,3.45,2015-02-22
27.07,2.95,2015-02-23
26.59,2.15,2015-02-24
26.55,1.88,2015-02-25
25.85,2.63,2015-02-26
25.97,1.98,2015-02-27
27.67,1.77,2015-02-28
27.13,1.73,2015-03-01
27.31,1.96,2015-03-02
27.15,2.2,2015-03-03
26.37,2.91,2015-03-04
26.5,2.34,2015-03-05
26.05,1.81,2015-03-06
27.43,2.66,2015-03-07
27.64,3.23,2015-03-08
26.95,2.8,2015-03-09
26.19,2.61,2015-03-10
26.77,2.28,2015-03-11
28.02,1.45,2015-03-12
27.23,2.2,2015-03-13
27.62,1.75,2015-03-14
27.4,2.68,2015-03-15
26.82,2.34,2015-03-16
26.44,2.23,2015-03-17
27.36,1.98,2015-03-18
27.15,2.99,2015-03-19
26.87,3.02,2015-03-20
26.0,2.58,2015-03-21
26.76,3.45,2015-03-22
27.15,3.02,2015-03-23
27.0,3.07,2015-03-24
27.62,3.1,2015-03-25
27.49,2.84,2015-03-26
26.44,3.87,2015-03-27
26.86,3.33,2015-03-28
26.83,3.51,2015-03-29
26.94,1.88,2015-03-30
26.42,1.79,2015-03-31
27.05,1.92,2015-04-01
26.82,2.0,2015-04-02
26.71,2.4,2015-04-03
27.33,2.72,2015-04-04
27.03,3.34,2015-04-05
27.15,2.58,2015-04-06
26.94,3.31,2015-04-07
25.9,1.99,2015-04-08
26.14,3.23,2015-04-09
27.19,2.57,2015-04-10
26.45,2.2,2015-04-11
26.44,1.73,2015-04-12
27.8,1.28,2015-04-13
27.71,1.56,2015-04-14
27.4,1.91,2015-04-15
27.51,1.87,2015-04-16
27.79,1.85,2015-04-17
27.44,2.01,2015-04-18
27.3,2.4,2015-04-19
26.87,2.31,2015-04-20
27.12,1.99,2015-04-21
27.58,2.44,2015-04-22
27.74,2.95,2015-04-23
27.01,3.2,2015-04-24
26.49,2.84,2015-04-25
27.17,3.34,2015-04-26
27.35,2.32,2015-04-27
27.42,3.19,2015-04-28
26.98,3.11,2015-04-29
27.33,3.22,2015-04-30
27.0,3.27,2015-05-01
26.55,3.08,2015-05-02
26.69,2.81,2015-05-03
26.94,2.45,2015-05-04
25.41,3.16,2015-05-05
26.1,1.54,2015-05-06
26.98,3.14,2015-05-07
27.12,2.87,2015-05-08
26.6,2.54,2015-05-09
26.4,2.66,2015-05-10
27.05,2.35,2015-05-11
26.55,2.75,2015-05-12
27.07,1.89,2015-05-13
25.72,1.88,2015-05-14
27.26,1.43,2015-05-15
27.72,1.92,2015-05-16
26.62,2.44,2015-05-17
26.57,2.48,2015-05-18
26.29,2.56,2015-05-19
26.54,2.61,2015-05-20
26.54,2.4,2015-05-21
27.26,2.53,2015-05-22
26.12,2.98,2015-05-23
26.41,3.38,2015-05-24
26.63,2.52,2015-05-25
26.57,3.23,2015-05-26
26.21,3.15,2015-05-27
26.01,3.02,2015-05-28
26.52,2.97,2015-05-29
26.8,3.26,2015-05-30
25.58,3.05,2015-05-31
25.88,3.32,2015-06-01
25.23,3.25,2015-06-02
25.9,2.42,2015-06-03
25.83,2.9,2015-06-04
25.03,3.23,2015-06-05
25.96,3.4,2015-06-06
25.7,2.67,2015-06-07
25.2,2.98,2015-06-08
26.11,2.34,2015-06-09
26.24,2.66,2015-06-10
26.03,3.04,2015-06-11
25.78,3.2,2015-06-12
26.26,3.1,2015-06-13
26.03,2.91,2015-06-14
26.3,3.04,2015-06-15
25.59,3.72,2015-06-16
26.04,3.2,2015-06-17
26.31,3.38,2015-06-18
26.3,3.39,2015-06-19
24.98,3.4,2015-06-20
25.17,3.72,2015-06-21
24.84,3.21,2015-06-22
25.92,3.26,2015-06-23
26.46,3.34,2015-06-24
25.4,3.89,2015-06-25
25.05,2.97,2015-06-26
26.12,2.55,2015-06-27
25.87,3.14,2015-06-28
25.08,3.2,2015-06-29
25.98,3.88,2015-06-30
25.85,3.31,2015-07-01
26.24,2.75,2015-07-02
25.12,3.21,2015-07-03
26.12,2.29,2015-07-04
25.48,1.54,2015-07-05
26.46,1.67,2015-07-06
26.4,1.77,2015-07-07
26.26,1.73,2015-07-08
26.49,2.2,2015-07-09
25.55,3.23,2015-07-10
25.29,3.23,2015-07-11
26.02,2.89,2015-07-12
25.76,2.95,2015-07-13
25.52,3.23,2015-07-14
26.07,2.6,2015-07-15
25.12,3.21,2015-07-16
26.42,2.94,2015-07-17
25.63,3.91,2015-07-18
25.48,4.5,2015-07-19
